site_name,site_url,latitude,longitude,elevation_m,active,date_first,date_last
willamettegrass,https://phenocam.nau.edu/webcam/sites/willamettegrass/,45.1129,-122.656,60,False,2015-04-30,2016-09-14
willamettepoplar,https://phenocam.nau.edu/webcam/sites/willamettepoplar/,44.1368,-123.1823,112,False,2015-04-08,2018-09-13
willamettewheat,https://phenocam.nau.edu/webcam/sites/willamettewheat/,45.1089,-122.6662,52,False,2015-04-30,2016-07-11
willowcreek,https://phenocam.nau.edu/webcam/sites/willowcreek/,45.80599,-90.07912,521,True,2012-04-25,2026-03-23
windriver,https://phenocam.nau.edu/webcam/sites/windriver/,45.82128,-121.95208,371,False,2010-04-30,2017-01-10
windriverunderstory,https://phenocam.nau.edu/webcam/sites/windriverunderstory/,45.82128,-121.95208,371,True,2013-04-17,2026-03-23
witnesstree,https://phenocam.nau.edu/webcam/sites/witnesstree/,42.53556,-72.18957,354,True,2014-11-21,2026-03-23
wolfesneckfarm,https://phenocam.nau.edu/webcam/sites/wolfesneckfarm/,43.8305,-70.0715,16,True,2017-03-18,2025-05-17
woodshole,https://phenocam.nau.edu/webcam/sites/woodshole/,41.5495,-70.6432,10,False,2011-04-14,2022-09-22
woodstockvt,https://phenocam.nau.edu/webcam/sites/woodstockvt/,43.61315,-72.54449,227,False,2015-09-15,2016-12-27
worcester,https://phenocam.nau.edu/webcam/sites/worcester/,42.2697,-71.8428,185,True,2013-05-13,2026-03-22
wuestebach2,https://phenocam.nau.edu/webcam/sites/wuestebach2/,50.503,6.3359,666,True,2024-06-25,2026-03-23
yakimabasin1,https://phenocam.nau.edu/webcam/sites/yakimabasin1/,46.9216,-120.6585,892,True,2022-03-29,2026-03-23
yakimabasin2,https://phenocam.nau.edu/webcam/sites/yakimabasin2/,46.9045,-120.6241,832,True,2022-03-29,2026-03-23
yatir,https://phenocam.nau.edu/webcam/sites/yatir/,31.347,35.052,700,False,2011-07-01,2014-11-18
zarnekow1,https://phenocam.nau.edu/webcam/sites/zarnekow1/,53.876,12.8891,10,True,2021-04-14,2026-03-23
zumwalt1,https://phenocam.nau.edu/webcam/sites/zumwalt1/,40.7975,-87.5355,200,True,2024-12-06,2026-03-23
zumwalt2,https://phenocam.nau.edu/webcam/sites/zumwalt2/,40.7939,-87.5354,199,True,2024-12-06,2026-03-23
